Time,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6
0:00,0.1,0.2,0.3,0.4,0.5,0.6
0:15,0.2,0.5,0.7,0.1,0.8,0.7
0:30,0.3,0.4,0.5,0.6,0.7,0.8
0:45,0.4,0.5,0.6,0.7,0.8,0.9
1:00,0.514459799,0.68954024,0.759417049,0.830168748,0.954524452,1.068729427
1:15,0.556518805,0.668658421,0.707221719,0.898369079,0.946036834,1.003983558
1:30,0.561153442,0.685022406,0.733950683,0.823937676,0.938344994,1.016841339
1:45,0.530136265,0.6608929,0.759651016,0.884832917,0.940126211,1.094833779
2:00,0.592366238,0.634819122,0.714460609,0.895755598,0.920306698,1.060860821
2:15,0.564369117,0.686000288,0.777061619,0.825804554,0.998228836,1.012202299
2:30,0.569131388,0.650333375,0.728644459,0.847665261,0.931207762,1.094373953
2:45,0.570909095,0.631693569,0.777616035,0.808719742,0.929831811,1.010370954
3:00,0.544056181,0.676738958,0.7307175,0.881409161,0.994459308,1.001694472
3:15,0.597508485,0.655550827,0.741156262,0.801103389,0.925942243,1.062141386
3:30,0.586755385,0.696801257,0.738873998,0.815491807,0.955254731,1.011637278
3:45,0.569706886,0.639805081,0.724745396,0.80939769,0.911185273,1.06303751
4:00,0.590781516,0.625704546,0.776743987,0.884973983,0.97146467,1.064648782
4:15,0.590739909,0.642562299,0.777106976,0.886936687,0.929605715,1.054885312
4:30,0.546206088,0.672905393,0.75984142,0.829965765,0.90009254,1.096252402
4:45,0.545411727,0.693751311,0.74897141,0.830373782,0.941882589,1.042641158
5:00,0.506335744,0.687197746,0.739964242,0.870313234,0.95412812,1.006075104
5:15,0.540576942,0.64887726,0.713697106,0.896038032,0.979669854,1.066193084
5:30,0.582296924,0.69771951,0.709524498,0.854132305,0.98149448,1.007993896
5:45,0.58199079,0.655895398,0.792060183,0.861760841,0.946586667,1.005266494
6:00,0.521804772,0.685963742,0.703435973,0.801735779,0.929709266,1.058417962
6:15,0.542645423,0.625473721,0.784629242,0.853435935,0.912644369,1.089640166
6:30,0.554836136,0.623895177,0.710612755,0.800499506,0.992146353,1.087012763
6:45,0.557625145,0.699055602,0.718983805,0.870724403,0.928103012,1.061078654
7:00,0.534324597,0.603755455,0.704505872,0.839221654,0.904386247,1.046526163
7:15,0.52869804,0.68825956,0.74046033,0.81204008,0.957098827,1.094552135
7:30,0.559671041,0.676638337,0.792632402,0.805934787,0.914050315,1.084272949
7:45,0.549145156,0.604532509,0.784620761,0.889286907,0.99761425,1.031600132
8:00,0.566433326,0.63976327,0.793581146,0.887253268,0.96097301,1.030217317
8:15,0.588771292,0.688758675,0.744266464,0.888665489,0.965853771,1.051809283
8:30,0.522011332,0.661197069,0.780515297,0.889692768,0.96131823,1.019162848
8:45,0.570319262,0.657251889,0.787235519,0.853129652,0.907807805,1.015896767
9:00,0.538349235,0.647529487,0.759381219,0.82225867,0.901673197,1.023616413
9:15,0.537233587,0.664421928,0.749134726,0.822195731,0.954417865,1.037522893
9:30,0.598706829,0.600668401,0.722085934,0.894321598,0.995630083,1.094950649
9:45,0.547486478,0.616262888,0.776616056,0.890631738,0.976616212,1.014488582
10:00,0.533472854,0.697083625,0.749444599,0.861574925,0.947233591,1.032048329
10:15,0.521821965,0.603524559,0.702753287,0.88966762,0.950936893,1.097074979
10:30,0.502006519,0.653131799,0.733602012,0.801311773,0.919987876,1.032299937
10:45,0.580582639,0.650245509,0.769653037,0.8249383,0.97917713,1.046276348
11:00,0.564774032,0.639901499,0.794272884,0.88915087,0.920916282,1.03424947
11:15,0.568911275,0.62276265,0.71640079,0.880934396,0.98183723,1.075645022
11:30,0.525229303,0.683926256,0.70357443,0.825506663,0.905681264,1.029089645
11:45,0.51354099,0.60146306,0.736962453,0.893116845,0.923939876,1.075967496
12:00,0.570023605,0.670961621,0.722622315,0.887981855,0.906150623,1.020111151
12:15,0.587635223,0.634112643,0.777441242,0.876007475,0.978923856,1.018369953
12:30,0.577310005,0.622501078,0.767789742,0.847880329,0.985871077,1.020092133
12:45,0.568115142,0.622327754,0.70707488,0.812833635,0.958128703,1.08916233
13:00,0.504158318,0.611158488,0.788003326,0.806096095,0.918887309,1.002369323
13:15,0.550311221,0.695648579,0.793606384,0.872529432,0.917663228,1.082874699
13:30,0.511327782,0.648844444,0.770708341,0.822400101,0.902008667,1.035818714
13:45,0.566452931,0.69102675,0.763233951,0.833445545,0.969566103,1.066117766
14:00,0.566623549,0.686394143,0.702459549,0.863020565,0.90694315,1.028058085
14:15,0.584333234,0.649202313,0.708499958,0.856651656,0.93535098,1.088998664
14:30,0.573169568,0.626255015,0.783806017,0.83208251,0.986282886,1.006357597
14:45,0.555805193,0.629755028,0.772704843,0.867848425,0.947418476,1.094695223
15:00,0.568318208,0.629973281,0.706903772,0.838249236,0.950225818,1.058704002
15:15,0.516504738,0.664686441,0.743659436,0.88956511,0.957418672,1.04684397
15:30,0.520708049,0.645029158,0.755589023,0.859063207,0.962416616,1.096717164
15:45,0.566457593,0.694820731,0.732917201,0.87389855,0.966473034,1.01803453
16:00,0.592671811,0.685602488,0.700351157,0.884027641,0.98493504,1.014888625
16:15,0.567839748,0.636525347,0.708506584,0.872966243,0.978597664,1.085715286
16:30,0.508701745,0.649154875,0.705921714,0.859661989,0.978078131,1.063813252
16:45,0.527968861,0.616603148,0.762409774,0.814852601,0.977940836,1.035765767
17:00,0.594620026,0.613106327,0.774475992,0.863607207,0.938771787,1.081525986
17:15,0.585461869,0.63526386,0.722842281,0.860364066,0.997848148,1.089668918
17:30,0.542385131,0.600628532,0.761763372,0.816766347,0.9951007,1.068512118
17:45,0.564294429,0.651601016,0.799988389,0.858869988,0.984989944,1.096521275
18:00,0.58125843,0.623312822,0.791893608,0.839920985,0.977898354,1.034999417
18:15,0.570255414,0.610446872,0.785536789,0.851161306,0.960056987,1.016158145
18:30,0.591106443,0.654450545,0.781891946,0.86061642,0.902655571,1.000439666
18:45,0.59009505,0.629466711,0.777126478,0.865524131,0.922432549,1.041769608
19:00,0.582770299,0.696463658,0.728151966,0.87357748,0.998110338,1.070777476
19:15,0.53335405,0.658277655,0.794989313,0.872362308,0.959513917,1.050454753
19:30,0.553937203,0.648999348,0.720733646,0.851257695,0.998058897,1.094236206
19:45,0.555506348,0.628382609,0.757674006,0.827598066,0.906387441,1.097307291
20:00,0.519280202,0.670924953,0.700693883,0.848103594,0.978396119,1.002090193
20:15,0.511514412,0.617318925,0.717824121,0.82023394,0.906063514,1.095420072
