Time,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6
0:00,0.1,0.2,0.3,0.4,0.5,0.6
0:15,0.2,0.5,0.7,0.1,0.8,0.7
0:30,0.3,0.4,0.5,0.6,0.7,0.8
0:45,0.4,0.5,0.6,0.7,0.8,0.9
1:00,0.508170076,0.607176639,0.756644933,0.869895031,0.985911588,1.007012118
1:15,0.574300876,0.623685821,0.706510799,0.846556121,0.974916776,1.090590222
1:30,0.595054395,0.698262074,0.740797113,0.866002965,0.928898064,1.04318884
1:45,0.583505238,0.690453655,0.701162802,0.899449631,0.927047701,1.030159703
2:00,0.571682001,0.667970305,0.768252485,0.851912265,0.91129757,1.031790561
2:15,0.543250621,0.684947939,0.72995909,0.830047653,0.923545954,1.053454017
2:30,0.585773262,0.634507981,0.725693175,0.840964791,0.94886635,1.091685509
2:45,0.590744335,0.606372062,0.786182095,0.876414709,0.978721483,1.090257637
3:00,0.547037254,0.651148668,0.783592431,0.85823027,0.968604967,1.012412061
3:15,0.581717419,0.641106934,0.781565138,0.897104066,0.923978186,1.024160766
3:30,0.565676409,0.652856179,0.715053274,0.895154679,0.968643862,1.015048581
3:45,0.513753758,0.697985927,0.7192176,0.882806645,0.93747301,1.037324529
4:00,0.579140172,0.665224351,0.771496496,0.849557772,0.985344225,1.006731686
4:15,0.530316631,0.653600486,0.753356825,0.805108987,0.970514946,1.03763683
4:30,0.596183313,0.616392996,0.759238353,0.885790071,0.923072392,1.040335214
4:45,0.516766288,0.682477696,0.790785674,0.886084523,0.995507444,1.074512008
5:00,0.520338488,0.64031228,0.757754796,0.80805385,0.978096701,1.041795505
5:15,0.565050581,0.663320634,0.790312345,0.813712706,0.956338198,1.059555352
5:30,0.532245152,0.64723126,0.75255931,0.882071593,0.961382687,1.022861256
5:45,0.518925685,0.62039526,0.763665425,0.829627511,0.932514914,1.000845465
6:00,0.540241558,0.641091495,0.701342695,0.849798383,0.938222427,1.087409147
6:15,0.543323813,0.601536302,0.709403386,0.830851642,0.942659208,1.098423609
6:30,0.506950637,0.646066041,0.728076071,0.888640024,0.917571558,1.016420483
6:45,0.536459385,0.690110139,0.782898253,0.878115354,0.906608112,1.016674878
7:00,0.521711984,0.696952635,0.723798575,0.861830011,0.999522274,1.099476132
7:15,0.531548781,0.69881581,0.778692286,0.888654303,0.902007631,1.039534114
7:30,0.561300687,0.681760293,0.782870683,0.875809508,0.925107734,1.045133738
7:45,0.5073302,0.670124127,0.726790086,0.889200878,0.989627085,1.086267503
8:00,0.558327231,0.681071028,0.781224301,0.832630695,0.990223012,1.030440404
8:15,0.585970509,0.645124472,0.778858635,0.823995426,0.973620609,1.017244014
8:30,0.503173941,0.607920766,0.763369848,0.839304612,0.964106441,1.046503186
8:45,0.590127597,0.659394083,0.730268471,0.83951932,0.909555648,1.052144982
9:00,0.559145993,0.668451299,0.756669529,0.896560407,0.902263238,1.075092291
9:15,0.539895905,0.666105899,0.763044221,0.881275322,0.955259864,1.03540958
9:30,0.583323677,0.67911551,0.762995928,0.898700273,0.996488932,1.050374704
9:45,0.52153232,0.696001945,0.78261473,0.825661091,0.925994036,1.041937272
10:00,0.599164957,0.684216361,0.756178126,0.812886039,0.927799009,1.046522236
10:15,0.567382113,0.638789444,0.735089967,0.84273157,0.978806455,1.000833818
10:30,0.50693429,0.682431592,0.784193544,0.867064474,0.917317698,1.065188489
10:45,0.520685597,0.601788525,0.71186503,0.890767445,0.960134914,1.028896482
11:00,0.5207538,0.615707719,0.752845938,0.870262796,0.906179907,1.039042046
11:15,0.566933796,0.617280871,0.7782302,0.898076739,0.962145872,1.022984176
11:30,0.569567644,0.64894065,0.74934008,0.891867454,0.990388119,1.080447418
11:45,0.503817088,0.612713312,0.730260629,0.808969319,0.920014789,1.024214477
12:00,0.528877224,0.655249634,0.753349822,0.889454193,0.948347891,1.062230285
12:15,0.501743255,0.638542232,0.748820529,0.847776245,0.970866743,1.053158553
12:30,0.527502724,0.665882702,0.727634804,0.800659487,0.976496069,1.019587073
12:45,0.564330722,0.656015585,0.761736524,0.822250031,0.941886246,1.000146053
13:00,0.579997897,0.687480305,0.741334893,0.821682352,0.902146236,1.040036326
13:15,0.546885062,0.605457491,0.789192783,0.80955529,0.991823434,1.072011321
13:30,0.591972953,0.662000664,0.746204543,0.801054273,0.925310033,1.011295816
13:45,0.571705145,0.647704987,0.706978173,0.845835197,0.97766948,1.036948275
14:00,0.507473227,0.611345543,0.742706765,0.850350017,0.92576506,1.096416092
14:15,0.583985787,0.632166633,0.744231161,0.828242745,0.983312273,1.009716032
14:30,0.515044435,0.6092171,0.740520342,0.811999142,0.970247209,1.087155332
14:45,0.574829068,0.620196773,0.720311834,0.816634214,0.964043516,1.043894256
15:00,0.513761161,0.674124639,0.754765338,0.871206314,0.904316218,1.016221248
15:15,0.534922772,0.663497078,0.795803549,0.837217921,0.912182605,1.03273303
15:30,0.557936146,0.665716635,0.73390336,0.841401088,0.975635585,1.002131507
15:45,0.548966289,0.618675852,0.761368711,0.856205752,0.973788285,1.088404534
16:00,0.542091027,0.627553032,0.778935834,0.812569883,0.920389081,1.086402685
16:15,0.554505685,0.67380373,0.768823861,0.812471756,0.949914705,1.096819889
16:30,0.599645939,0.640069388,0.752643515,0.800593054,0.901384158,1.086232483
16:45,0.516190368,0.639594566,0.744707166,0.868650684,0.931890596,1.01482708
17:00,0.558090867,0.668028465,0.715965629,0.822161429,0.940062107,1.049666624
17:15,0.547718074,0.667065374,0.741547059,0.88819081,0.983266958,1.070073069
17:30,0.506989307,0.699753592,0.782261205,0.824247124,0.917153391,1.039264644
17:45,0.573359032,0.680534819,0.784321437,0.87501482,0.95499689,1.044298557
18:00,0.572291326,0.624967433,0.708746452,0.886166933,0.905678204,1.019962376
18:15,0.550457424,0.679411011,0.748005945,0.83508233,0.938660078,1.093172832
18:30,0.572102846,0.68200004,0.776598142,0.883658194,0.988226782,1.080569245
18:45,0.536095163,0.641913791,0.709296102,0.878746949,0.911694774,1.091288783
19:00,0.519780705,0.691049061,0.721309316,0.875936824,0.973281828,1.036727689
19:15,0.506273587,0.64549491,0.77904372,0.884121479,0.9443449,1.074464614
19:30,0.58094348,0.673528612,0.779925051,0.85129718,0.988249743,1.090010275
19:45,0.525779678,0.656711129,0.757674358,0.829096923,0.955452858,1.081626177
20:00,0.538826416,0.641644483,0.712104683,0.896122555,0.923925931,1.0651714
20:15,0.511447707,0.677113019,0.744069662,0.81094738,0.984285667,1.012144301
